Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001806,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,44.3,39.1,49.1,,,"5,550","(30.3535089077, -97.6977872408)",PREVENT,ACCESS2,4805000,48453001806,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001811,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,46,40,51.8,,,"3,546","(30.3261510878, -97.6850226617)",PREVENT,ACCESS2,4805000,48453001811,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001812,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,46.5,40.1,51.9,,,"7,549","(30.329678639, -97.697934571)",PREVENT,ACCESS2,4805000,48453001812,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001813,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,44.6,38.5,50.3,,,"5,853","(30.3451653645, -97.6875073111)",PREVENT,ACCESS2,4805000,48453001813,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001817,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,13.8,11.7,16.4,,,"3,616","(30.3666407346, -97.7346650749)",PREVENT,ACCESS2,4805000,48453001817,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001818,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,31.7,27.1,36.4,,,"5,341","(30.3602092627, -97.7222085004)",PREVENT,ACCESS2,4805000,48453001818,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001819,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,48.5,45.2,51.6,,,"4,265","(30.3634311331, -97.7026508753)",PREVENT,ACCESS2,4805000,48453001819,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001820,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,46.3,40,51.7,,,"7,812","(30.3718015582, -97.7148159897)",PREVENT,ACCESS2,4805000,48453001820,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001821,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,30.5,26.4,34.4,,,"5,204","(30.3809891862, -97.7086033499)",PREVENT,ACCESS2,4805000,48453001821,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001822,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,44.3,40.2,48.5,,,"6,573","(30.3741925894, -97.6963165649)",PREVENT,ACCESS2,4805000,48453001822,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001823,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,46.6,41.6,51.1,,,"6,478","(30.3700997876, -97.6868971464)",PREVENT,ACCESS2,4805000,48453001823,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001824,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.9,13.6,18.5,,,"1,734","(30.3851030924, -97.6791938103)",PREVENT,ACCESS2,4805000,48453001824,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001826,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.6,16.7,20.8,,,"2,276","(30.4022432917, -97.6830258333)",PREVENT,ACCESS2,4805000,48453001826,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001828,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.5,8.7,12.8,,,"3,943","(30.4215882992, -97.7237244649)",PREVENT,ACCESS2,4805000,48453001828,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001829,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.2,12.6,16,,,"2,443","(30.4163985388, -97.7128338245)",PREVENT,ACCESS2,4805000,48453001829,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001832,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.5,23.4,29.7,,,"2,509","(30.3801454054, -97.6688141961)",PREVENT,ACCESS2,4805000,48453001832,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001833,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,37.3,32.5,41.8,,,"7,089","(30.3640068193, -97.6764901387)",PREVENT,ACCESS2,4805000,48453001833,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001834,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.8,17.5,22,,,"6,723","(30.3530097713, -97.6626570933)",PREVENT,ACCESS2,4805000,48453001834,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001835,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.1,31.2,37,,,"5,000","(30.3868001522, -97.661485146)",PREVENT,ACCESS2,4805000,48453001835,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001839,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.5,17,22.1,,,"7,267","(30.4047333982, -97.6589226842)",PREVENT,ACCESS2,4805000,48453001839,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001840,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.3,22,28.8,,,"1,107","(30.4266403327, -97.6575234346)",PREVENT,ACCESS2,4805000,48453001840,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001842,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,31.2,28.6,33.7,,,"2,035","(30.3755684675, -97.6313378757)",PREVENT,ACCESS2,4805000,48453001842,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001843,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.7,15.2,20.5,,,"2,272","(30.3885473458, -97.6999972777)",PREVENT,ACCESS2,4805000,48453001843,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001844,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22,19.4,24.8,,,"3,668","(30.3959573783, -97.7013524585)",PREVENT,ACCESS2,4805000,48453001844,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001845,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.4,14.7,20.5,,,"3,111","(30.3924931419, -97.6904359465)",PREVENT,ACCESS2,4805000,48453001845,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001846,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.4,8.8,12.1,,,"2,379","(30.4360239746, -97.7137664933)",PREVENT,ACCESS2,4805000,48453001846,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001847,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.1,16.6,21.8,,,"6,752","(30.4283193463, -97.6904273075)",PREVENT,ACCESS2,4805000,48453001847,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001848,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.8,16.4,21.4,,,"4,515","(30.4180610095, -97.6857056708)",PREVENT,ACCESS2,4805000,48453001848,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001849,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16.5,14.4,19,,,"5,627","(30.394644055, -97.7201266116)",PREVENT,ACCESS2,4805000,48453001849,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001850,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.5,17.6,23.4,,,"3,890","(30.4119050232, -97.7017857374)",PREVENT,ACCESS2,4805000,48453001850,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001851,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,3,"(30.4600829163, -97.6701585646)",PREVENT,ACCESS2,4805000,48453001851,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001856,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.2,17.2,21.2,,,"2,738","(30.353335584, -97.6079431835)",PREVENT,ACCESS2,4805000,48453001856,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001857,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,21,"(30.4542409169, -97.6658834326)",PREVENT,ACCESS2,4805000,48453001857,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001901,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.2,7.7,11.3,,,"5,207","(30.2502692071, -97.786239289)",PREVENT,ACCESS2,4805000,48453001901,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001908,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.8,13.1,18.9,,,"5,177","(30.2673616151, -97.8917527564)",PREVENT,ACCESS2,4805000,48453001908,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001910,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.5,7,10.2,,,"4,147","(30.2699849071, -97.7981662119)",PREVENT,ACCESS2,4805000,48453001910,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001911,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11,9,14,,,"2,825","(30.2584881046, -97.7858836263)",PREVENT,ACCESS2,4805000,48453001911,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001912,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.9,6.8,9.4,,,"2,437","(30.3333544667, -97.8115308042)",PREVENT,ACCESS2,4805000,48453001912,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001913,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,6.6,5.4,8.3,,,"2,152","(30.3164410718, -97.8027771068)",PREVENT,ACCESS2,4805000,48453001913,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001914,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.8,7.3,10.7,,,"5,862","(30.2536853912, -97.8331354066)",PREVENT,ACCESS2,4805000,48453001914,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001915,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,14.9,12,18,,,"1,439","(30.2407457634, -97.83861472)",PREVENT,ACCESS2,4805000,48453001915,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001917,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.1,6.2,8.3,,,"1,035","(30.2652325209, -97.8192599071)",PREVENT,ACCESS2,4805000,48453001917,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001919,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.1,5.7,9.1,,,420,"(30.2734714063, -97.8018505029)",PREVENT,ACCESS2,4805000,48453001919,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002002,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16,13.5,18.8,,,"2,865","(30.2229526115, -97.7848718292)",PREVENT,ACCESS2,4805000,48453002002,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002003,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,32.2,28.7,35.8,,,"3,653","(30.2190129023, -97.7747282501)",PREVENT,ACCESS2,4805000,48453002003,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002004,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.2,15.2,21.5,,,"2,191","(30.2361336363, -97.7881708211)",PREVENT,ACCESS2,4805000,48453002004,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002005,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27,22.8,31.8,,,"4,729","(30.2348343932, -97.7801522706)",PREVENT,ACCESS2,4805000,48453002005,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002104,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,23.5,20.6,26.9,,,"2,867","(30.314728019, -97.6965718144)",PREVENT,ACCESS2,4805000,48453002104,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002105,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,37.4,33.5,41.3,,,"4,536","(30.314917851, -97.705591437)",PREVENT,ACCESS2,4805000,48453002105,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002106,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.3,21.2,29.2,,,"3,027","(30.3067312672, -97.690303652)",PREVENT,ACCESS2,4805000,48453002106,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002107,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,32.7,28.8,36.5,,,"3,712","(30.2956745244, -97.6828566374)",PREVENT,ACCESS2,4805000,48453002107,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002108,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,30.9,27.3,34.6,,,"3,143","(30.2973106702, -97.6691253437)",PREVENT,ACCESS2,4805000,48453002108,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002109,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,28.8,25.8,31.8,,,"3,830","(30.2815093198, -97.6905730589)",PREVENT,ACCESS2,4805000,48453002109,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002110,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,41.9,38.6,45.2,,,"4,222","(30.2741418689, -97.677459415)",PREVENT,ACCESS2,4805000,48453002110,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002111,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,42.4,38,46.4,,,"4,747","(30.2572676419, -97.6858164503)",PREVENT,ACCESS2,4805000,48453002111,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002112,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,40.7,37,44.2,,,"4,996","(30.3139333247, -97.682596712)",PREVENT,ACCESS2,4805000,48453002112,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002113,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,23.5,20.3,26.9,,,"3,571","(30.3170432569, -97.6725319322)",PREVENT,ACCESS2,4805000,48453002113,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002201,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,38.5,35.7,41.2,,,"1,799","(30.3159610657, -97.6544814328)",PREVENT,ACCESS2,4805000,48453002201,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002202,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,44.4,39.8,48.9,,,"5,251","(30.3081938914, -97.6364300736)",PREVENT,ACCESS2,4805000,48453002202,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002207,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,12,"(30.2474717883, -97.6375197951)",PREVENT,ACCESS2,4805000,48453002207,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002208,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,47.3,43.8,50.9,,,"7,067","(30.2806565747, -97.6516820949)",PREVENT,ACCESS2,4805000,48453002208,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002211,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.1,29.7,38.2,,,"1,065","(30.2775754938, -97.6282935126)",PREVENT,ACCESS2,4805000,48453002211,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002212,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,36.4,32.3,40.4,,,331,"(30.3101329564, -97.5916015422)",PREVENT,ACCESS2,4805000,48453002212,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002304,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,46,38.3,52.6,,,"2,794","(30.2435864378, -97.7233108422)",PREVENT,ACCESS2,4805000,48453002304,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002307,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.8,31.1,38.6,,,"5,270","(30.2230763009, -97.7411141975)",PREVENT,ACCESS2,4805000,48453002307,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002308,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,24.7,21.3,28.7,,,"6,353","(30.229013308, -97.7521619377)",PREVENT,ACCESS2,4805000,48453002308,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002310,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,49.1,44.8,53.2,,,"3,185","(30.2274869026, -97.6671445631)",PREVENT,ACCESS2,4805000,48453002310,Health Insurance
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453002312,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,48,41.8,53.8,,,"7,157","(30.2261210929, -97.6946650587)",PREVENT,ACCESS2,4805000,48453002312,Health Insurance
