OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,WEBSITE,FCODE,GNIS_ID,SOURCE,GOVT_LEVEL,TOT_STAFF,SPEC_EQUIP,SDR
3038,37,FAIR HAVEN HEALTH OFFICER,802-265-3725,3 NORTH PARK PLACE,FAIR HAVEN CITY HALL,FAIR HAVEN,VT,5743,1061,RUTLAND,50021,REPRESENTED AT ADMINISTRATIVE LOCATION, , , ,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,119749439,-73.2668479,43.5952156,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3039,38,HARDY COUNTY HEALTH DEPARTMENT,304-530-6355,411 SPRING AVENUE,SUITE 101,MOOREFIELD,WV,26836,1036,HARDY,54031, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123506133,-78.9605206,39.0699198,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HARDYCOUNTYHEALTHDEPARTMENT.COM/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3040,39,HARRISON-CLARKSBURG HEALTH DEPARTMENT,304-623-9308,330 WEST MAIN STREET, ,CLARKSBURG,WV,26301,2910,HARRISON,54033, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107557098,-80.3398492,39.2795487,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WVDHHR.ORG/WVLOCALHEALTH/LHD_PROFILES/LHDREPORT/INDEX.ASP?COUNTYNAME=HARRISON,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3041,40,REDDING HEALTH DEPARTMENT,203-938-2559,10 LONETOWN ROAD, ,REDDING,CT,6896,2001,FAIRFIELD,9001, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,21473642,-73.3812622,41.306003,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TOWNOFREDDINGCT.ORG/PUBLIC_DOCUMENTS/REDDINGCT_HEALTH/INDEX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3042,41,NEW BRITAIN HEALTH DEPARTMENT,860-826-3464,56 HAWKINS STREET, ,NEW BRITAIN,CT,6052,2012,HARTFORD,9003, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,22309494,-72.7858214,41.6605246,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.NEW-BRITAIN.NET/LIV_HTLHDEPT.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3043,42,MONTEREY BOARD OF HEALTH,413-528-1443,435 MAIN ROAD,TOWN OFFICE,MONTEREY,MA,1245,9716,BERKSHIRE,25003, , , , ,2009-12-04T00:00:00.000Z,PHONE,2009-12-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89710234,-73.2137666,42.1796937,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.MONTEREYMA.GOV/PUBLIC_DOCUMENTS/MONTEREYMA_BCOMM/HEALTH,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3044,43,CITY OF LONG BRANCH HEALTH DEPARTMENT,732-571-5665,344 BROADWAY,MUNICIPAL BUILDING,LONG BRANCH,NJ,7740,6938,MONMOUTH,34025, , , , ,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,21913214,-73.9935434,40.3032255,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VISITLONGBRANCH.COM/INDEX.PHP?OPTION=COM_CONTENT&VIEW=CATEGORY&ID=59&ITEMID=70,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3045,44,EASTERN HIGHLANDS HEALTH DISTRICT,860-429-3325,4 SOUTH EAGLEVILLE ROAD,AUDREY P BECK BUILDING,MANSFIELD,CT,6268,2574,TOLLAND,9013, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,92847474,-72.2426329,41.8013962,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.EHHD.ORG,80028, ,TECHNIGRAPHICS,STATE,0, ,YES
3046,45,EGREMONT BOARD OF HEALTH,413-528-0182,171 EGREMONT PLAIN ROAD,TOWN HALL,GREAT BARRINGTON,MA,1230,2110,BERKSHIRE,25003, , , , ,2009-12-04T00:00:00.000Z,PHONE,2009-12-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89686082,-73.428117,42.1908741,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3047,46,GREENBRIER COUNTY HEALTH DEPARTMENT,304-645-1787,9207 SENECA TRAIL SOUTH, ,LEWISBURG,WV,24901, ,GREENBRIER,54025, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107547251,-80.4614898,37.7744471,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.GREENBRIERCOUNTY.NET/HEALTH/INDEX.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3048,47,FULTON COUNTY PUBLIC HEALTH DEPARTMENT,518-736-5720,2714 STATE HIGHWAY 29,COUNTY SERVICES COMPLEX,JOHNSTOWN,NY,12095, ,FULTON,36035, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,112645600,-74.3513719,43.017831,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.FULTONCOUNTYNY.GOV/PUBLICHEALTH/INDEX.PHP,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3049,48,GREENE COUNTY PUBLIC HEALTH DEPARTMENT,518-719-3600,411 MAIN STREET,SUITE 300,CATSKILL,NY,12414,1318,GREENE,36039, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,127730472,-73.8662423,42.2199796,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://00644C9.NETSOLHOST.COM/DEPARTMENT/PUBLICHEALTH/INDEX.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3050,49,HAMILTON COUNTY PUBLIC HEALTH NURSING SERVICE,518-648-6141,WHITE BIRCH LANE, ,INDIAN LAKE,NY,12842, ,HAMILTON,36041, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,112625697,-74.2614233,43.7778923,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HAMILTONCOUNTYPUBLICHEALTH.ORG/INDEX.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3051,50,ALBANY COUNTY DEPARTMENT OF HEALTH,518-447-4580,175 GREEN STREET, ,ALBANY,NY,12202,2011,ALBANY,36001, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,91911688,-73.7545476,42.6422371,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ALBANYCOUNTY.COM/HEALTH/DEFAULT.ASP,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3052,51,CHENANGO COUNTY PUBLIC HEALTH DEPARTMENT,607-337-1660,5 COURT STREET, ,NORWICH,NY,13815,1602,CHENANGO,36017, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107806135,-75.526127,42.532198,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.CHENANGO.NY.US/PUBLICHEALTH/PUBLICHEALTH.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3053,52,WARREN COUNTY HEALTH DEPARTMENT,908-475-7960,700 OXFORD ROAD, ,OXFORD,NJ,7863, ,WARREN,34041, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,112598573,-74.9492861,40.8283903,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.CO.WARREN.NJ.US/HEALTHDEPT,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3054,53,JEFFERSON TOWNSHIP HEALTH DEPARTMENT,973-208-6121,1033 WELDON ROAD, ,LAKE HOPATCONG,NJ,7849,2332,MORRIS,34027, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,127733472,-74.5485132,41.0208347,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.JEFFERSONTOWNSHIP.NET/CIT-E-ACCESS/WEBPAGE.CFM?TID=4&TPID=139,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
3055,54,CAYUGA COUNTY HEALTH DEPARTMENT,315-253-1405,160 GENESEE STREET, ,AUBURN,NY,13021,3433,CAYUGA,36011, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107417968,-76.5695749,42.9297535,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://CO.CAYUGA.NY.US/HHS/DOH/INDEX.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3056,55,LIVINGSTON COUNTY DEPARTMENT OF HEALTH,585-243-7270,2 MURRAY HILL ROAD, ,MOUNT MORRIS,NY,14510,1122,LIVINGSTON,36051, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,117033383,-77.8853536,42.7328129,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.LIVINGSTON.STATE.NY.US/DOH_HOME.PHP,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3057,56,NEW MARLBOROUGH BOARD OF HEALTH,413-229-8469,807 MILL RIVER SOUTHFIELD ROAD,TOWN HALL,MILL RIVER,MA,1244, ,BERKSHIRE,25003, , , , ,2009-12-02T00:00:00.000Z,PHONE,2009-12-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89656521,-73.2663787,42.1127275,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.NEW-MARLBOROUGH.MA.US/BOARDS/BOH.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
3058,57,ALLEGANY COUNTY DEPARTMENT OF HEALTH,585-268-9250,7 COURT STREET, ,BELMONT,NY,14813,1039,ALLEGANY,36003, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107497527,-78.0338861,42.2248265,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ALLEGANYCO.COM/DEFAULT.ASP?SHOW=BTN_HEALTH,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3059,58,CHAUTAUQUA COUNTY HEALTH DEPARTMENT,716-753-4312,7 NORTH ERIE STREET, ,MAYVILLE,NY,14757,1028,CHAUTAUQUA,36013, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,117000078,-79.5050675,42.2549219,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://CHAUTAUQUA.NY.US/HEALTH/HEALTHFRAME.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3060,59,CLINTON COUNTY DEPARTMENT OF PUBLIC HEALTH,518-565-4840,133 MARGARET STREET, ,PLATTSBURGH,NY,12901,2926,CLINTON,36019, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89408671,-73.4532964,44.698638,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CLINTONCOUNTYGOV.COM/DEPARTMENTS/HEALTH/CCHDHOME.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3061,60,CORTLAND COUNTY HEALTH DEPARTMENT,607-753-5036,60 CENTRAL AVENUE, ,CORTLAND,NY,13045,2717,CORTLAND,36023, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107484544,-76.176758,42.6008624,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://CCHD.CORTLAND-CO.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3062,61,DELAWARE COUNTY PUBLIC HEALTH,607-832-5200,99 MAIN STREET, ,DELHI,NY,13753,1221,DELAWARE,36025, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,108333168,-74.9166378,42.277056,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DELAWARECOUNTYPUBLICHEALTH.COM/INDEX.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3063,62,ERIE COUNTY DEPARTMENT OF HEALTH,716-858-7690,95 FRANKLIN STREET,EDWARD A. RATH BUILDING,BUFFALO,NY,14202,3925,ERIE,36029, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,34107839,-78.876417,42.8839514,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ERIE.GOV/HEALTH/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3064,63,NEW YORK STATE DEPARTMENT OF HEALTH WESTERN REGIONAL OFFICE - BUFFALO,716-847-4357,584 DELAWARE AVENUE, ,BUFFALO,NY,14202,1203,ERIE,36029, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,34105470,-78.8741427,42.90023,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,STATE,0, ,YES
3065,64,DORCHESTER COUNTY HEALTH DEPARTMENT,410-228-3223,3 CEDAR STREET, ,CAMBRIDGE,MD,21613,2362,DORCHESTER,24019, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99102101,-76.0668278,38.5645987,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DORCHESTERHEALTH.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3066,65,FREDERICK COUNTY HEALTH DEPARTMENT,301-600-1029,350 MONTEVUE LANE, ,FREDERICK,MD,21702,8214,FREDERICK,24021, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,36307917,-77.437013,39.4317043,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.FREDERICKCOUNTYMD.GOV/INDEX.ASPX?NID=2347,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3067,66,OSWEGO COUNTY HEALTH DEPARTMENT,315-349-3545,70 BUNNER STREET, ,OSWEGO,NY,13126,3318,OSWEGO,36075, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107453889,-76.4899304,43.4484489,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.OSWEGOCOUNTY.COM/HEALTH.SHTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3068,67,TOWN OF SUNDERLAND BOARD OF HEALTH,413-665-1442,12 SCHOOL STREET, ,SUNDERLAND,MA,1375,9503,FRANKLIN,25011, , , , ,2009-12-03T00:00:00.000Z,PHONE,2009-12-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89709612,-72.5804901,42.4675616,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TOWNOFSUNDERLAND.US/BOARD%20OF%20HEALTH.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,NO
3069,68,COLUMBIA COUNTY DEPARTMENT OF HEALTH,518-828-3358,325 COLUMBIA STREET, ,HUDSON,NY,12534,1905,COLUMBIA,36021, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89413687,-73.7898462,42.2528286,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.COLUMBIACOUNTYNY.COM/DEPTS/HEALTH2/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3070,69,SARATOGA COUNTY PUBLIC HEALTH NURSING SERVICES,518-584-7460,31 WOODLAWN AVENUE, ,SARATOGA SPRINGS,NY,12866,2126,SARATOGA,36091, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,91903915,-73.7867573,43.08293,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SARATOGACOUNTYNY.GOV/DEPARTMENTS.ASP?DID=34,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3071,70,SCHENECTADY COUNTY PUBLIC HEALTH,518-386-2810,107 NOTT TERRACE,SUITE 302,SCHENECTADY,NY,12308,3170,SCHENECTADY,36093, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,91887017,-73.9326588,42.8135826,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SCHENECTADYCOUNTY.COM/FULLSTORY.ASPX?M=39&AMID=808,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3072,71,GARRETT COUNTY HEALTH DEPARTMENT,301-334-7777,1025 MEMORIAL DRIVE, ,OAKLAND,MD,21550,4343,GARRETT,24023, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,117013015,-79.3924367,39.4163443,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.GARRETTHEALTH.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3073,72,KENT COUNTY HEALTH DEPARTMENT,410-778-1350,125 SOUTH LYNCHBURG STREET, ,CHESTERTOWN,MD,21620,1146,KENT,24029, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,772979760,-76.0746552,39.2113113,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.KENTHD.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
3074,73,LEWIS COUNTY PUBLIC HEALTH,315-376-5453,7785 NORTH STATE STREET, ,LOWVILLE,NY,13367,1229,LEWIS,36049, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,704571485,-75.4991875,43.7957448,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LEWISCOUNTYPUBLICHEALTH.COM/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
