OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
4037,36,DAWSON STREET URGENT CARE,910-667-0470,608 DAWSON STREET, ,WILMINGTON,NC,28401,5712,NEW HANOVER,37129,"LOCATED ON THE SOUTH SIDE OF DAWSON STREET, BETWEEN SOUTH 6TH STREET AND SOUTH 7TH STREET.", , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102406049,-77.9400994,34.2241423,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4038,37,PHYSICIANS MEDICAL CENTER URGENT CARE - SOUTHSIDE,904-265-1942,5960 BEACH BOULEVARD,SUITE 3,JACKSONVILLE,FL,32207,5113,DUVAL,12031,LOCATED ON THE SW CORNER OF THE INTERSECTION OF UNIVERSITY BLVD S AND BEACH BLVD., , , ,2009-01-29T00:00:00.000Z,PHONE,2009-01-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",23033664,-81.6023482,30.2921424,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4039,38,MARTIN MEMORIAL HEALTH SYSTEMS HOBE SOUND MEDICENTER - URGENT CARE,772-223-4940,11600 SOUTHEAST FEDERAL HIGHWAY, ,HOBE SOUND,FL,33455,5213,MARTIN,12085,"SW SIDE OF SE FEDERAL HWY, .25 MI NW OF SE BRIDGE ROAD", , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",113418129,-80.1384681,27.0627148,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4040,39,MEDSTAR MEDICAL CENTER,954-785-5411,3501 NORTH FEDERAL HIGHWAY, ,POMPANO BEACH,FL,33064,6607,BROWARD,12011,LOCATED ON THE W SIDE OF US-1 .11 MILES S OF E SAMPLE RD., , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22436245,-80.0980623,26.2739195,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1048
4041,40,AMERICAN FAMILY CARE - UNIVERSITY,256-713-0560,4550 UNIVERSITY DRIVE, ,HUNTSVILLE,AL,35816,3402,MADISON,1089,NORTHEAST CORNER OF UNIVERSITY DR NW AND AND SPARKMAN DR NW, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127166535,-86.6433586,34.7353371,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4042,41,AMERICAN FAMILY CARE - ALABASTER,205-605-0495,120 COLONIAL PROMENADE PARKWAY, ,ALABASTER,AL,35007,3155,SHELBY,1117,EAST SIDE OF COLONIAL PROMENADE PKY .15 MILES NORTHEAST OF US 31, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",105297650,-86.8027757,33.2301244,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4043,42,DOCTORS CARE - DORCHESTER ROAD,843-871-7900,10160 DORCHESTER ROAD, ,SUMMERVILLE,SC,29485,8527,DORCHESTER,45035,NORTH SIDE OF SC 642 BETWEEN OLD DORCHESTER STATE PARK RD AND TROLLEY RD, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102078545,-80.1680995,32.9530155,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_3237
4044,43,SOLANTIC WALK-IN URGENT CARE - VERO BEACH,772-257-3200,1820 58TH AVENUE,UNIT 110,VERO BEACH,FL,32966,4615,INDIAN RIVER,12061,LOC ON THE EAST SIDE OF 58TH AVENUE BETWEEN COLLEGE LANE AND 20TH STREET., , , ,2008-12-24T00:00:00.000Z,PHONE,2008-12-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",113420808,-80.4460162,27.635787,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4045,44,SOLANTIC WALK-IN URGENT CARE - PORT SAINT LUCIE,772-878-7311,1784 SOUTHEAST PRIMA VISTA BOULEVARD, ,PORT SAINT LUCIE,FL,34952, ,ST LUCIE,12111,ON THE SE SIDE OF E PRIMA VISTA BLVD LESS THEN .1 MI SW OF US-1, , , ,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",134903806,-80.3218498,27.3259509,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4046,45,DOCTORS CARE - GREENVILLE,864-292-2266,4200 EAST NORTH STREET,SUITE 5,GREENVILLE,SC,29615,2437,GREENVILLE,45045,SOUTHEAST SIDE OF E NORTH ST BETWEEN MITCHELL RD AND MCKENNA CIR, , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",118977194,-82.3180522,34.8778222,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
4047,46,SOLANTIC WALK-IN URGENT CARE - SAINT AUGUSTINE,904-429-0001,2095 UNITED STATES HIGHWAY 1 SOUTH, ,SAINT AUGUSTINE,FL,32086, ,ST JOHNS,12109,ON THE W SIDE OF US-1 LESS THEN .1 MI S OF SOUTHPARK BLVD, , , ,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",42739549,-81.3235785,29.8614398,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4048,47,MEDEX URGENT CARE,910-221-3030,504 OWEN DRIVE, ,FAYETTEVILLE,NC,28304,3417,CUMBERLAND,37051,"LOC ON THE WEST SIDE OF OWEN DR, LESS THAN .1 MILES NORTH OF SANDHURST DR.", , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102422872,-78.9331528,35.0362559,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4049,48,FIRST CHOICE WALK-IN CLINIC,859-296-9900,3061 FIELDSTONE WAY,SUITE 700,LEXINGTON,KY,40513,1771,FAYETTE,21067,LOCATED .05 MILE SOUTHWEST OF BEAUMONT CENTRE PARKWAY ON THE NORTHWEST SIDE OF FIELDSTONE WAY., , , ,2008-02-05T00:00:00.000Z,PHONE,2008-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",111981059,-84.5570926,38.0141512,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1769
4050,49,REGIONAL FIRSTCARE - ATHENS,706-353-6000,485 UNITED STATES HIGHWAY 29 NORTH, ,ATHENS,GA,30601,5583,CLARKE,13059,LOC ON THE WEST SIDE OF US-29 LESS THAN .1 MILE NORTH OF THE GA-72 AND US-29 INTERSECTION., , , ,2009-01-06T00:00:00.000Z,PHONE,2009-01-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",105376538,-83.3388129,33.9942836,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4051,50,NEXTCARE URGENT CARE - FAYETTEVILLE,910-483-4647,217 GLENSFORD DRIVE, ,FAYETTEVILLE,NC,28314,892,CUMBERLAND,37051,LOC ON THE EAST SIDE OF THE T-INTERSECTION OF CAMPGROUND CHURCH RD & GLENSFORD DR., , , ,2009-01-26T00:00:00.000Z,PHONE,2009-01-26T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102696224,-78.9603701,35.0660617,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2434
4052,51,CAMPBELL URGENT CARE,305-242-8025,1855 NORTHEAST 8TH STREET, ,HOMESTEAD,FL,33033,4705,MIAMI-DADE,12086,LOCATED ON THE NORTHEAST CORNER OF NORTHEAST 8TH STREET AND SOUTHWEST 162ND AVENUE., , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22619652,-80.452137,25.4777088,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4053,52,SOLANTIC WALK-IN URGENT CARE - EAST COLONIAL,321-354-0112,11250 EAST COLONIAL DRIVE, ,ORLANDO,FL,32817,4537,ORANGE,12095,LOCATED ON THE SOUTH SIDE OF E COLONIAL DR BETWEEN LAKE BERGE RD AND ROUSE LAKE RD, , , ,2009-01-02T00:00:00.000Z,PHONE,2009-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22395307,-81.2179296,28.5659364,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4054,53,SOLANTIC WALK-IN URGENT CARE - EAST SAND LAKE,407-581-9672,7751 KINGSPOINTE PARKWAY,SUITE 114,ORLANDO,FL,32819,6502,ORANGE,12095,FROM THE INTERSECTION OF W SAND LAKE RD AND KINGSPOINTE PKY TRAVEL NORTH APPROX .1 MILES, , , ,2009-01-02T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22408198,-81.4384992,28.4520015,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4055,54,AMERICAN FAMILY CARE - MADISON,256-562-0850,7559 UNITED STATES HIGHWAY 72 WEST, ,MADISON,AL,35758, ,MADISON,1089,SOUTH SIDE OF US 72 BETWEEN NANCE RD AND RAINBOW DR, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",38153391,-86.7305661,34.7554951,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4056,55,AMERICAN FAMILY CARE - WHITESBURG,256-882-9711,8151 WHITESBURG DRIVE, ,HUNTSVILLE,AL,35802,4557,MADISON,1089,SOUTHEAST CORNER OF WHITESBURG DR S AND LILY FLAGG RD SE, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",38148087,-86.5658356,34.6577015,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4057,56,AMERICAN FAMILY CARE - DAPHNE,251-626-5700,6631 PARK DRIVE, ,DAPHNE,AL,36526,5227,BALDWIN,1003,NORTHEAST SIDE OF PARK DR .08 MILES SOUTHEAST OF MAIN ST, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",105202125,-87.9093888,30.6306529,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4058,57,AFTERHOURS CLINIC INCORPORATED,205-384-4585,1800 BIRMINGHAM AVENUE, ,JASPER,AL,35501,5461,WALKER,1127,WEST SIDE OF BIRMINGTON AVENUE BETWEEN 18TH ST E AND 19TH ST E, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",105046229,-87.2736871,33.8329064,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_0077
4059,58,BAYFRONT CONVENIENT CARE CLINIC - LARGO OFFICE,727-531-2273,13163 66TH STREET NORTH, ,LARGO,FL,33773,1812,PINELLAS,12103,"EAST SIDE OF 66TH ST N, .11 MI SOUTH OF ULMERTON RD", , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127649280,-82.7284966,27.8920321,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4060,59,BAYFRONT CONVENIENT CARE CLINIC - TYRONE OFFICE,727-344-3627,3251 66TH STREET NORTH, ,SAINT PETERSBURG,FL,33710,1510,PINELLAS,12103,"EAST SIDE OF 66TH ST N, .15 MI SOUTH OF 34TH AVE NORTH", , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22873493,-82.7281595,27.8009357,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1035
4061,60,SOLANTIC WALK-IN URGENT CARE - TAMARAC,954-580-4100,10251 WEST COMMERCIAL BOULEVARD, ,SUNRISE,FL,33351, ,BROWARD,12011,LOCATED ON THE NORTHEAST OF W COMMERCIAL BLVD AND HIATUS RD, , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",16996034,-80.2867053,26.1943412,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4062,61,ROMEDICAL CARE INCORPORATED,704-638-9990,1035 LINCOLNTON ROAD, ,SALISBURY,NC,28144,6277,ROWAN,37159,SOUTHEAST SIDE OF THE INTERSECTION OF LINCOLNTON RD AND MITCHELL AVE, , , ,2009-03-17T00:00:00.000Z,PHONE,2009-03-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",109856527,-80.4963591,35.6644527,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4063,62,HOLZER CLINIC - ATHENS,740-589-3120,2131 EAST STATE STREET, ,ATHENS,OH,45701,2138,ATHENS,39009,LOCATED ON THE SOUTH SIDE OF E STATE ST APPROX. 0.10 MILE EAST OF US-50, , , ,2009-04-08T00:00:00.000Z,PHONE,2009-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107266131,-82.0324042,39.3338208,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4064,63,URGENTCARE - BOWLING GREEN,270-781-3910,1225 FAIRWAY STREET,SUITE 100,BOWLING GREEN,KY,42103,2477,WARREN,21227,WEST SIDE OF FAIRWAY ST BETWEEN WILKINSON TRCE AND ASHLEY ST, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107168686,-86.4325073,36.9692438,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1719
4065,64,PARK MED URGENT CARE CENTER - FORKS OF THE RIVER,865-637-7962,2725 EAST GOVERNOR JOHN SEVIER HIGHWAY, ,KNOXVILLE,TN,37914,6620,KNOX,47093,SOUTHEAST CORNER OF THE INTERSECTION OF EAST GOVERNOR JOHN SEVIER HIGHWAY AND E NATIONAL DRIVE, , , ,2008-01-28T00:00:00.000Z,PHONE,2008-01-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24648151,-83.8226144,35.9597923,NAVTEQ,2006Q4,ONENTITY,YES,TGS,UC_3340
4066,65,DOCTORS CARE - COLUMBIA EAST,803-783-2661,7653 GARNERS FERRY ROAD, ,COLUMBIA,SC,29209,3857,RICHLAND,45079,SOUTHWEST SIDE OF US 76 .27 MILES SOUTHEAST OF FOUNTAIN LAKE RD., , , ,2008-01-25T00:00:00.000Z,PHONE,2008-01-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127900231,-80.9367628,33.9575606,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3295
4067,66,WESTLAKE PRIMARY CARE,270-384-4751,810 JAMESTOWN STREET, ,COLUMBIA,KY,42728,1010,ADAIR,21001,NORTHWEST SIDE OF JAMESTOWN ST BETWEEN BOMAR HEIGHTS ST AND HARVEY ST, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107011875,-85.304499,37.0921694,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1777
4068,67,SHADY GROVE FAMILY HEALTH CARE,301-251-9800,14800 PHYSICIANS LANE,SUITE 131,ROCKVILLE,MD,20850,3913,MONTGOMERY,24031,NORTHEAST SIDE OF DARNESTOWN RD BETWEEN PHYSICIANS LN AND HUNTING LN, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18426508,-77.2110722,39.0997558,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1896
4069,68,EDISON MEDICAL CENTER - URGENT CARE,229-835-2238,19519 WEST HARTFORD STREET, ,EDISON,GA,39846,5803,CALHOUN,13037,LOCATED ON THE S SIDE OF W HARTFORD ST 0.03 MILES E OF MARTIN LUTHER KING AVE., , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122123915,-84.7395057,31.5579377,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1325
4070,69,DOCTOR'S URGENT CARE - SAINT CLAIRSVILLE,740-699-0940,51342 NATIONAL ROAD EAST, ,SAINT CLAIRSVILLE,OH,43950,1700,BELMONT,39013,LOCATED ON THE SOUTH SIDE OF NATIONAL RD EAST ABOUT 330 YARDS WEST OF THE INTERSECTION OF NATIONAL RD EAST AND BANFIELD RD, , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123551112,-80.8628107,40.0738295,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4071,70,FAYETTE COUNTY URGENT CARE,740-636-1190,1510 COLUMBUS AVENUE, ,WASHINGTON COURT HOUSE,OH,43160,1899,FAYETTE,39047,BETWEEN ELM STREET AND GLENN AVENUE ON NORTH SIDE OF COLUMBUS AVENUE, , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123558711,-83.4255026,39.5487,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4072,71,CHILDREN'S CLOSE TO HOME HEALTH CARE CENTER - DUBLIN,614-760-1600,5675 VENTURE DRIVE, ,DUBLIN,OH,43017,2159,FRANKLIN,39049,ON SOUTH SIDE OF VENTURE DRIVE BETWEEN STATE HIGHWAY 161 AND PERIMETER DRIVE., , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123582368,-83.1446348,40.1005924,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
