X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-87.44782771,41.63444669,6040,39,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST,4TH FL,EAST CHICAGO,IN,46312,NOT AVAILABLE,(219) 392-7790,LONG TERM CARE,OPEN,25,LAKE,18089,USA,41.63444669,-87.44782771,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,"http://www.regencyhospital.com/company/locations/indiananorthwest-
indiana.aspx",12-003767-1,NOT AVAILABLE,18,PROPRIETARY,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-87.36336523,41.46334709,6041,40,REGIONAL MENTAL HEALTH CENTER,8555 TAFT ST,NOT AVAILABLE,MERRILLVILLE,IN,46410,NOT AVAILABLE,(219) 769-4005,PSYCHIATRIC,OPEN,16,LAKE,18089,USA,41.46334709,-87.36336523,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.regionalmentalhealth.org/,NOT AVAILABLE,NOT AVAILABLE,18,PROPRIETARY,-999,16,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-87.44882232,41.63478933,6042,41,ST CATHERINE HOSPITAL INC,4321 FIR ST,NOT AVAILABLE,EAST CHICAGO,IN,46312,NOT AVAILABLE,(219) 392-7004,GENERAL ACUTE CARE,OPEN,189,LAKE,18089,USA,41.63478933,-87.44882232,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stcatherinehospital.org,12-005008-1,NOT AVAILABLE,18,NON-PROFIT,-999,189,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-87.26079149,41.51274915,6043,42,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,NOT AVAILABLE,HOBART,IN,46342,NOT AVAILABLE,(219) 942-0551,GENERAL ACUTE CARE,OPEN,195,LAKE,18089,USA,41.51274915,-87.2607915,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.comhs.org,12-005786-1,NOT AVAILABLE,18,NON-PROFIT,-999,195,NOT AVAILABLE,Y,2012-11-29T00:00:00.000Z
-87.32539938,41.44461985,6044,43,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,NOT AVAILABLE,CROWN POINT,IN,46307,NOT AVAILABLE,(219) 472-2200,LONG TERM CARE,OPEN,40,LAKE,18089,USA,41.44461985,-87.32539938,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.vhnwindiana.com/,12-012131-1,NOT AVAILABLE,18,PROPRIETARY,-999,40,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-112.3623325,33.53768748,6045,44,US AIR FORCE HOSPITAL-GLENDALE - CLOSED,LUKE AFB,NOT AVAILABLE,GLENDALE,AZ,85301,NOT AVAILABLE,(602) 111-1111,MILITARY,CLOSED,-999,MARICOPA,4013,USA,33.53768748,-112.3623325,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2014-09-20T00:00:00.000Z,IMAGERY WITH OTHER,2015-01-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2014-09-20T00:00:00.000Z
-109.5435239,35.71075607,6046,45,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191 PO BOX 457,NOT AVAILABLE,GANADO,AZ,86505,NOT AVAILABLE,(928) 755-4559,CRITICAL ACCESS,OPEN,-999,APACHE,4001,USA,35.71075607,-109.5435239,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2016-07-07T00:00:00.000Z,IMAGERY WITH OTHER,2015-01-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NAVAJO HEALTH FOUNDATION,4,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2014-09-20T00:00:00.000Z
-110.3526663,31.5568419,6047,46,US ARMY HOSPITAL-FT HUACHUCA,2240 E WINROW AVE,NOT AVAILABLE,FORT HUACHUCA,AZ,85613,NOT AVAILABLE,(520) 444-4444,MILITARY,OPEN,-999,COCHISE,4003,USA,31.5568419,-110.3526663,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2014-09-20T00:00:00.000Z,IMAGERY WITH OTHER,2015-01-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2014-09-20T00:00:00.000Z
-110.7141168,35.03231075,6048,47,US PHS WINSLOW INDIAN HOSPITAL,500 INDIANA AVE,NOT AVAILABLE,WINSLOW,AZ,86047,NOT AVAILABLE,(602) 444-4444,CRITICAL ACCESS,OPEN,-999,NAVAJO,4017,USA,35.03231075,-110.7141168,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2016-07-07T00:00:00.000Z,IMAGERY WITH OTHER,2015-01-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2014-09-20T00:00:00.000Z
-84.60108658,41.13439981,6049,48,PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST.,NOT AVAILABLE,PAULDING,OH,45879,NOT AVAILABLE,(419) 399-4080,CRITICAL ACCESS,OPEN,25,PAULDING,39125,USA,41.13439981,-84.60108658,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2016-09-14T00:00:00.000Z,IMAGERY,2014-02-03T00:00:00.000Z,http://www.pauldingcountyhospital.com,1253,NOT AVAILABLE,39,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-07-30T00:00:00.000Z
-87.41261007,39.12557025,6050,49,SULLIVAN COUNTY COMMUNITY HOSPITAL,2200 N SECTION ST,NOT AVAILABLE,SULLIVAN,IN,47882,NOT AVAILABLE,(812) 268-4311,CRITICAL ACCESS,OPEN,25,SULLIVAN,18153,USA,39.12557025,-87.41261007,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-01-24T00:00:00.000Z,http://www.schosp.com,12-005013-1,NOT AVAILABLE,18,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-86.89388199,40.4597147,6051,50,RIVER BEND HOSPITAL,2900 N RIVER RD,NOT AVAILABLE,WEST LAFAYETTE,IN,47906,NOT AVAILABLE,(765) 463-2555,PSYCHIATRIC,OPEN,16,TIPPECANOE,18157,USA,40.4597147,-86.89388199,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.nchsi.com/riverbendhospital.cfm,NOT AVAILABLE,NOT AVAILABLE,18,NON-PROFIT,-999,16,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-86.82744646,40.4066718,6052,51,SYCAMORE SPRINGS,833 PARK EAST BLVD,NOT AVAILABLE,LAFAYETTE,IN,47905,NOT AVAILABLE,(765) 743-4400,PSYCHIATRIC,OPEN,48,TIPPECANOE,18157,USA,40.4066718,-86.82744646,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sycamorespringshealth.com,NOT AVAILABLE,NOT AVAILABLE,18,PROPRIETARY,-999,48,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-84.98509377,32.48010887,6053,52,MIDTOWN MEDICAL CENTER WEST,616 19TH STREET,NOT AVAILABLE,COLUMBUS,GA,31901,NOT AVAILABLE,(706) 494-4262,GENERAL ACUTE CARE,OPEN,171,MUSCOGEE,13215,USA,32.48010887,-84.98509377,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,2016-10-06T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://columbusregional.com/,189,DOCTORS HOSPITAL,13,PROPRIETARY,-999,171,NOT AVAILABLE,NOT AVAILABLE,2013-04-01T00:00:00.000Z
-69.89018159,43.90629637,6054,53,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,NOT AVAILABLE,BRUNSWICK,ME,4011,NOT AVAILABLE,(207) 729-0181,GENERAL ACUTE CARE,OPEN,92,CUMBERLAND,23005,USA,43.90629637,-69.89018159,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2016-06-24T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.midcoasthealth.com,NOT AVAILABLE,NOT AVAILABLE,23,NON-PROFIT,-999,92,TRAUMA SYSTEM HOSPITAL,Y,2013-04-24T00:00:00.000Z
-70.27580216,43.65260994,6055,54,MAINE MEDICAL CENTER,22 BRAMHALL STREET,NOT AVAILABLE,PORTLAND,ME,4102,NOT AVAILABLE,(207) 871-0111,GENERAL ACUTE CARE,OPEN,637,CUMBERLAND,23005,USA,43.65260994,-70.27580216,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2016-06-24T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.mmc.org,NOT AVAILABLE,NOT AVAILABLE,23,NON-PROFIT,-999,637,REGIONAL TRAUMA CENTER,NOT AVAILABLE,2013-04-24T00:00:00.000Z
-70.29186145,43.66632199,6056,55,NEW ENGLAND REHABILITATION HOSPITAL OF PORTLAND,335 BRIGHTON AVENUE,UNIT 201,PORTLAND,ME,4102,NOT AVAILABLE,(207) 775-4000,REHABILITATION,OPEN,100,CUMBERLAND,23005,USA,43.66632199,-70.29186145,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2016-06-24T00:00:00.000Z,IMAGERY WITH OTHER,2013-12-04T00:00:00.000Z,http://www.nerhp.org,NOT AVAILABLE,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC",23,PROPRIETARY,-999,100,NOT AVAILABLE,NOT AVAILABLE,2013-04-24T00:00:00.000Z
-70.34408455,43.65342556,6057,56,SPRING HARBOR HOSPITAL,123 ANDOVER ROAD,NOT AVAILABLE,WESTBROOK,ME,4092,NOT AVAILABLE,(207) 761-2200,PSYCHIATRIC,OPEN,100,CUMBERLAND,23005,USA,43.65342556,-70.34408455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://gateway.maine.gov/dhhs-apps/aspen/facility_list.asp,2016-06-24T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.springharbor.org,NOT AVAILABLE,NOT AVAILABLE,23,NON-PROFIT,-999,100,NOT AVAILABLE,NOT AVAILABLE,2013-04-24T00:00:00.000Z
-88.55860538,33.1222328,6058,57,NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,78 HOSPITAL ROAD,NOT AVAILABLE,MACON,MS,39341,NOT AVAILABLE,(662) 726-4231,CRITICAL ACCESS,OPEN,25,NOXUBEE,28103,USA,33.1222328,-88.55860538,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://msdh.ms.gov/msdhsite/_static/resources/6747.pdf,2016-08-16T00:00:00.000Z,IMAGERY WITH OTHER,2016-08-17T00:00:00.000Z,http://www.ngcah.com/,License #11-081,NOT AVAILABLE,28,GOVERNMENT - LOCAL,-999,25,IV,NOT AVAILABLE,2013-03-27T00:00:00.000Z
-84.98117702,32.48085872,6059,58,MIDTOWN MEDICAL CENTER,710 CENTER ST BOX 951,NOT AVAILABLE,COLUMBUS,GA,31901,NOT AVAILABLE,(706) 571-1000,GENERAL ACUTE CARE,OPEN,413,MUSCOGEE,13215,USA,32.48085872,-84.98117702,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://167.193.144.247/,2016-10-06T00:00:00.000Z,IMAGERY WITH OTHER,2015-03-02T00:00:00.000Z,http://columbusregional.com/locations/midtown-medical-center/,174,NOT AVAILABLE,13,PROPRIETARY,-999,413,LEVEL II,Y,2015-02-27T00:00:00.000Z
-84.98461848,32.48021093,6060,59,COLUMBUS SPECIALTY HOSPITAL INC,616 19TH STREET,NOT AVAILABLE,COLUMBUS,GA,31901,NOT AVAILABLE,(706) 494-4075,LONG TERM CARE,OPEN,50,MUSCOGEE,13215,USA,32.48021093,-84.98461848,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://167.193.144.247/,2016-10-06T00:00:00.000Z,IMAGERY WITH OTHER,2015-03-09T00:00:00.000Z,http://www.columbusspecialtyhospital.net/,NOT AVAILABLE,NOT AVAILABLE,13,PROPRIETARY,-999,50,NOT AVAILABLE,NOT AVAILABLE,2015-02-27T00:00:00.000Z
-81.83829292,41.13845088,6061,60,MEDINA HOSPITAL,1000 EAST WASHINGTON STREET,NOT AVAILABLE,MEDINA,OH,44256,NOT AVAILABLE,(330) 725-1000,GENERAL ACUTE CARE,OPEN,171,MEDINA,39103,USA,41.13845088,-81.83829293,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2016-09-14T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.medinahospital.org,1236,NOT AVAILABLE,39,NON-PROFIT,-999,171,NOT AVAILABLE,Y,2012-07-30T00:00:00.000Z
-112.3644019,33.45386358,6062,61,WESTERN REGIONAL MEDICAL CENTER CANCER HOSPITAL,14200 WEST CELEBRATE LIFE WAY,NOT AVAILABLE,GOODYEAR,AZ,85338,NOT AVAILABLE,(623) 207-3000,GENERAL ACUTE CARE,OPEN,-999,MARICOPA,4013,USA,33.45386358,-112.3644019,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2016-07-07T00:00:00.000Z,IMAGERY WITH OTHER,2015-01-13T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,4,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2014-09-20T00:00:00.000Z
-112.0488583,33.49715564,6063,62,PHOENIX INDIAN MEDICAL CENTER,4212 N 16TH STREET,NOT AVAILABLE,PHOENIX,AZ,85016,NOT AVAILABLE,(602) 263-1568,CRITICAL ACCESS,OPEN,-999,MARICOPA,4013,USA,33.49715564,-112.0488583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-04-23T00:00:00.000Z,http://www.ihs.gov/Phoenix/index.cfm?module=dsp_phx_hf_phx,NOT AVAILABLE,NOT AVAILABLE,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-121.6896546,39.36752632,6064,63,ORCHARD HOSPITAL,240 SPRUCE STREET,NOT AVAILABLE,GRIDLEY,CA,95948,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,45,BUTTE,6007,USA,39.36752632,-121.6896546,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.orchardhospital.com/,NOT AVAILABLE,BIGGS GRIDLEY MEMORIAL HOSPITAL,6,NON-PROFIT,-999,45,IV,N,2012-11-12T00:00:00.000Z
-69.96812006,43.89559117,6065,64,PARKVIEW ADVENTIST MEDICAL CENTER : PARKVIEW MEMORIAL HOSPITAL,329 MAINE STREET,NOT AVAILABLE,BRUNSWICK,ME,4011,NOT AVAILABLE,(207) 729-1641,GENERAL ACUTE CARE,CLOSED,55,CUMBERLAND,23005,USA,43.89559117,-69.96812006,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://megis.maine.gov/catalog,2012-10-25T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.parkviewamc.org,NOT AVAILABLE,NOT AVAILABLE,23,NON-PROFIT,-999,55,NOT AVAILABLE,Y,2013-04-24T00:00:00.000Z
-81.61370354,41.51325639,6066,65,LOUIS STOKES CLEVELAND VETERANS AFFAIRS MEDICAL CENTER,10701 EAST BLVD,NOT AVAILABLE,CLEVELAND,OH,44106,NOT AVAILABLE,(216) 791-3800,MILITARY,OPEN,585,CUYAHOGA,39035,USA,41.51325639,-81.61370354,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,2012-07-23T00:00:00.000Z,IMAGERY,2014-02-04T00:00:00.000Z,http://www.cleveland.va.gov/,36001F,NOT AVAILABLE,39,GOVERNMENT - FEDERAL,-999,585,NOT AVAILABLE,NOT AVAILABLE,2012-07-30T00:00:00.000Z
-83.12872775,40.57134316,6067,66,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,NOT AVAILABLE,MARION,OH,43302,NOT AVAILABLE,(740) 383-8400,GENERAL ACUTE CARE,OPEN,270,MARION,39101,USA,40.57134316,-83.12872775,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2016-09-14T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.ohiohealth.com/mariongeneral,1233,NOT AVAILABLE,39,NON-PROFIT,-999,270,NOT AVAILABLE,Y,2012-07-30T00:00:00.000Z
-89.8055791,31.25599595,6068,67,MARION GENERAL HOSPITAL,1560 SUMRALL ROAD,NOT AVAILABLE,COLUMBIA,MS,39429,NOT AVAILABLE,(601) 736-6303,GENERAL ACUTE CARE,OPEN,49,MARION,28091,USA,31.25599595,-89.8055791,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://msdh.ms.gov/msdhsite/_static/resources/6747.pdf,2016-08-16T00:00:00.000Z,IMAGERY,2014-02-11T00:00:00.000Z,http://www.forresthealth.org/our-locations/marion-general-hospital/,License #11-167,NOT AVAILABLE,28,GOVERNMENT - LOCAL,-999,49,IV,NOT AVAILABLE,2013-03-27T00:00:00.000Z
-114.3019613,34.14733742,6069,68,PARKER IHS INDIAN HOSPITAL,12033 AGENCY ROAD,NOT AVAILABLE,PARKER,AZ,85344,NOT AVAILABLE,(928) 669-2137,CRITICAL ACCESS,OPEN,-999,LA PAZ,4012,USA,34.14733742,-114.3019613,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-04-23T00:00:00.000Z,http://www.ihs.gov/Phoenix/index.cfm?module=dsp_phx_hf_coloradoRiver,NOT AVAILABLE,"COLORADO RIVER SERVICE UNIT, INDIAN HEALTH SERVICE",4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-111.2367919,36.13585509,6070,69,TUBA CITY REGIONAL HEALTH CARE,167 N MAIN STREET & EAST ELM AVE,NOT AVAILABLE,TUBA CITY,AZ,86045,NOT AVAILABLE,(928) 283-2501,CRITICAL ACCESS,OPEN,-999,COCONINO,4005,USA,36.13585509,-111.2367919,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-04-29T00:00:00.000Z,http://tchealth.org/,NOT AVAILABLE,NOT AVAILABLE,4,GOVERNMENT - FEDERAL,-999,-999,LEVEL III,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-110.4265837,35.80210604,6071,70,HOPI HEALTH CARE CENTER (KEAMS CANYON),"HWY 264, MILE MARKER 388",NOT AVAILABLE,POLACCA,AZ,86042,NOT AVAILABLE,(928) 737-6140,CRITICAL ACCESS,OPEN,-999,NAVAJO,4017,USA,35.80210604,-110.4265837,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-04T00:00:00.000Z,http://www.ihs.gov/Phoenix/index.cfm?module=dsp_phx_hf_hopi,NOT AVAILABLE,DHHS IHS PHOENIX AREA,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-109.6081006,36.15760286,6072,71,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"OFF HIGHWAY 191, PHS/IHS DR",NOT AVAILABLE,CHINLE,AZ,86503,NOT AVAILABLE,(928) 674-7001,CRITICAL ACCESS,OPEN,-999,APACHE,4001,USA,36.15760286,-109.6081006,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-04T00:00:00.000Z,http://www.ihs.gov/Navajo/index.cfm?module=nao_hcc_chinle,NOT AVAILABLE,DHHS PHS NAIHS CHINLE COMPREHENSIVE HEALTH CARE FACILITY,4,GOVERNMENT - FEDERAL,-999,-999,LEVEL IV,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-109.0484286,35.75925807,6073,72,FORT DEFIANCE INDIAN HOSPITAL,HWY 12 & BONITO DR,BLDG. FD 3002,FORT DEFIANCE,AZ,86504,NOT AVAILABLE,(928) 729-8000,CRITICAL ACCESS,OPEN,-999,APACHE,4001,USA,35.75925807,-109.0484286,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-04T00:00:00.000Z,www.fdihb.org,NOT AVAILABLE,PHS INDIAN HOSPITAL,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-86.49395817,38.85287258,6074,73,ST VINCENT DUNN HOSPITAL INC,1600 23RD ST,NOT AVAILABLE,BEDFORD,IN,47421,NOT AVAILABLE,(812) 275-3331,CRITICAL ACCESS,OPEN,25,LAWRENCE,18093,USA,38.85287258,-86.49395817,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stvincent.org/St-Vincent-Dunn/Default.aspx,12-004779-1,NOT AVAILABLE,18,NON-PROFIT,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-85.68130594,40.09548494,6075,74,ST. VINCENT ANDERSON REGIONAL HOSPITAL,2015 JACKSON ST,NOT AVAILABLE,ANDERSON,IN,46016,NOT AVAILABLE,(765) 646-8373,GENERAL ACUTE CARE,OPEN,185,MADISON,18095,USA,40.09548494,-85.68130594,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stvincent.org/Saint-Johns/Default.aspx,12-005078-1,NOT AVAILABLE,18,NON-PROFIT,-999,185,LEVEL III,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-85.84221575,40.27636513,6076,75,ST VINCENT MERCY HOSPITAL,1331 S A ST,NOT AVAILABLE,ELWOOD,IN,46036,NOT AVAILABLE,(765) 552-4594,CRITICAL ACCESS,OPEN,25,MADISON,18095,USA,40.27636513,-85.84221576,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stvincent.org,12-005083-1,NOT AVAILABLE,18,NON-PROFIT,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
-111.8904886,31.91850571,6077,76,SELLS HOSPITAL,HWY 86 & TOPAWA RD,NOT AVAILABLE,SELLS,AZ,85634,NOT AVAILABLE,(520) 383-7200,CRITICAL ACCESS,OPEN,-999,PIMA,4019,USA,31.91850571,-111.8904886,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-04T00:00:00.000Z,http://www.ihs.gov/Tucson/index.cfm?module=dsp_tuc_facs,NOT AVAILABLE,NOT AVAILABLE,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-110.454356,33.35380069,6078,77,SAN CARLOS HOSPITAL,238 CIBEQUE CIRCLE,NOT AVAILABLE,SAN CARLOS,AZ,85550,NOT AVAILABLE,(928) 475-2371,CRITICAL ACCESS,OPEN,-999,GILA,4007,USA,33.35380069,-110.454356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.ihs.gov/,2015-03-23T00:00:00.000Z,IMAGERY WITH OTHER,2015-05-04T00:00:00.000Z,http://www.ihs.gov/Phoenix/index.cfm?module=dsp_phx_hf_sanCarlos,NOT AVAILABLE,DHEW IND HLTH SVCS & MNTL HLTH,4,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2015-03-23T00:00:00.000Z
-85.78618497,38.70498984,6079,78,SCOTT COUNTY MEMORIAL HOSPITAL AKA SCOTT MEMORIAL,1451 N GARDNER ST,NOT AVAILABLE,SCOTTSBURG,IN,47170,NOT AVAILABLE,(812) 752-3456,CRITICAL ACCESS,OPEN,25,SCOTT,18143,USA,38.70498984,-85.78618498,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/QAMIS/hosdir,2016-04-13T00:00:00.000Z,IMAGERY,2014-01-23T00:00:00.000Z,http://www.scottmemorial.com,12-004778-1,NOT AVAILABLE,18,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,NOT AVAILABLE,2012-11-29T00:00:00.000Z
